date,pH,온도,VFA_ALK,FAN,TAN,알칼리도,VFA,OLR,HRT,온도변화,CH4함량,수율,예측이탈,종합,관측지표수,소화조_pH,소화조_온도,yield
2022-04-26,0.0,0.0,0.15591832186533694,,,0.0,0.0,1.02825,0.0,0.0,0.0,0.0,0.0,0.0,11,7.93,38.0,0.756125942134695
2022-04-27,0.0,0.0,0.1520882804861014,,,0.0,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,11,7.94,38.0,0.7624382989183874
2022-04-28,,,,,,,,,0.0,,,,,0.0,1,,,
2022-04-29,,,,,,,,,0.0,,,,,0.0,1,,,
2022-04-30,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-01,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-02,0.0,0.0,0.1562534344433454,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.98,38.0,
2022-05-03,0.0,0.0,0.1465842297881779,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,8.01,38.0,
2022-05-04,0.0,0.0,0.1574291792632404,,,0.0,0.0,1.2195,0.0,0.0,0.0,1.0,0.0,1.0,11,7.995,38.0,0.6881865518655186
2022-05-05,0.0,0.0,0.16205087709402674,,,0.0,0.0,1.25325,0.0,0.0,0.0,1.0,0.0,1.0,11,7.95,38.0,0.6816989826451226
2022-05-06,0.0,0.0,0.1569049507193837,,,0.0,0.0,1.1655,0.0,0.0,0.0,0.0,0.0,0.0,11,7.96,38.0,0.7407901651651652
2022-05-07,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-08,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-09,0.0,0.0,0.15756160684145382,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.95,38.0,
2022-05-10,0.0,0.0,0.1570475068708284,,,0.0,0.0,1.188,0.0,0.0,0.0,0.0,0.0,0.0,11,7.975,38.0,0.7489040404040403
2022-05-11,0.0,0.0,0.1628800723409065,,,0.0,0.0,1.2375,0.0,0.0,0.0,0.0,0.0,0.0,11,7.95,38.0,0.7228442424242425
2022-05-12,0.0,0.0,0.1729778176114721,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,7.98,38.0,
2022-05-13,0.0,0.0,0.16418119638952738,,,0.0,0.0,1.22625,0.0,0.0,,,,0.0,8,7.99,38.0,
2022-05-14,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-15,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-16,0.0,0.0,0.15738674403035036,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.945,38.0,
2022-05-17,0.0,0.0,0.15808597462127563,,,0.0,0.0,1.18575,0.0,0.0,,,,0.0,8,7.925,38.0,
2022-05-18,0.0,0.0,0.16512806079369546,,,0.0,0.0,1.28475,0.0,0.0,0.0,0.0,0.0,0.0,11,7.91,38.0,0.7147674644872544
2022-05-19,0.0,0.0,0.16679870975043856,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,7.94,38.0,
2022-05-20,0.0,0.0,0.17143429257966702,,,0.0,0.0,1.1157750000000002,0.0,0.0,0.0,0.0,0.0,0.0,11,7.945,38.0,0.7542921399923819
2022-05-21,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-22,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-23,0.0,0.0,0.15917073588623318,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.945,38.0,
2022-05-24,0.0,0.0,0.16161099750056807,,,0.0,0.0,1.1474999999999997,0.0,0.0,0.0,0.0,0.0,0.0,11,7.96,38.0,0.7459490196078433
2022-05-25,0.0,0.0,0.15250888976689056,,,0.0,0.0,1.1835,0.0,0.0,0.0,0.0,0.0,0.0,11,7.935,38.0,0.7561930713983946
2022-05-26,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-27,0.0,,0.16326646587486504,,,0.0,0.0,1.10475,0.0,,0.0,0.0,0.0,0.0,9,7.985,,0.81102460964019
2022-05-28,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-29,,,,,,,,,0.0,,,,,0.0,1,,,
2022-05-30,0.0,0.0,0.15954536480807738,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,8.07,38.0,
2022-05-31,0.0,0.0,0.1584033853719906,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,7.97,38.0,
2022-06-01,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-02,0.0,0.0,0.15236422358840696,,,0.0,0.0,1.16775,0.0,,0.0,0.0,0.0,0.0,10,7.955,38.0,0.7899192892314278
2022-06-03,0.0,0.0,0.15832836160118186,,,0.0,0.0,1.179,0.0,0.0,0.0,0.0,0.0,0.0,11,7.96,38.0,0.7315720419847328
2022-06-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-05,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-06,0.0,,0.14799207434487763,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,7,7.965,,
2022-06-07,0.0,0.0,0.14760926306436387,,,0.0,0.0,1.0485,0.0,,0.0,0.0,0.0,0.0,10,7.99,38.1,0.8104530281354315
2022-06-08,0.0,0.0,0.15486529844553854,,,0.0,0.0,1.07775,0.0,0.0,0.0,0.0,0.0,0.0,11,8.004999999999999,38.05,0.8151210855949895
2022-06-09,0.0,0.0,0.14674255068815498,,,0.0,0.0,1.07775,0.0,0.0,0.0,0.0,0.0,0.0,11,7.985,38.05,0.8191174901414985
2022-06-10,0.0,0.0,0.15498226557304368,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,7.985,38.05,
2022-06-11,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-12,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-13,0.0,0.0,0.15731396251524898,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,8.02,38.05,
2022-06-14,0.0,0.0,0.15344880828724627,,,0.0,0.0,1.1933999999999998,0.0,0.0,0.0,0.0,0.0,0.0,11,8.01,38.05,0.8250769335511983
2022-06-15,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-16,0.0,,0.1699810215364304,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,7,8.045,,
2022-06-17,0.0,0.0,0.17703536241592008,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.995,38.0,
2022-06-18,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-19,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-20,0.0,0.0,0.19205562204365417,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,7.955,38.0,
2022-06-21,0.0,0.0,0.17953613747402708,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9,7.98,38.0,
2022-06-22,0.0,0.0,0.18128376676091035,,,0.0,0.0,1.3203,0.0,0.0,0.0,0.0,0.0,0.0,11,8.0,38.0,0.8574292300992198
2022-06-23,0.0,0.0,0.18013022832608264,,,0.0,0.0,1.2392999999999998,0.0,0.0,0.0,0.0,0.0,0.0,11,8.02,38.0,0.9668887678528203
2022-06-24,0.0,0.0,0.19407100019895973,,,0.0,0.0,1.1798125,0.0,0.0,0.0,0.0,0.0,0.0,11,8.045,38.0,0.9849458600413201
2022-06-25,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-26,,,,,,,,,0.0,,,,,0.0,1,,,
2022-06-27,0.0,0.0,0.17090990212208249,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,8.08,38.6,
2022-06-28,0.0,0.0,0.16993626355434152,,,0.0,0.0,0.800875,0.0,0.0,0.0,0.0,0.0,0.0,11,8.065000000000001,38.6,1.4096707507413764
2022-06-29,0.0,0.0,0.1500646830530401,,,0.0,0.0,0.8088,0.0,0.0,0.0,0.0,0.0,0.0,11,8.07,38.6,1.3622507882047479
2022-06-30,0.0,0.0,0.15512243602131243,,,0.0,0.0,0.78605,0.0,0.0,0.0,0.0,0.0,0.0,11,8.065000000000001,38.6,1.2157714203931047
2022-07-01,0.0,0.0,0.16416258542929082,,,0.0,0.0,0.9604000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.04,38.6,0.9891799640774676
2022-07-02,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-03,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-04,0.0,0.0,0.15623370564505062,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,8.015,38.95,
2022-07-05,0.0,0.0,0.16616347367843223,,,0.0,0.0,1.036,0.0,0.0,0.0,0.0,0.0,0.0,11,8.035,38.95,0.8923066481660231
2022-07-06,0.0,0.0,0.15671539453114286,,,0.0,0.0,1.0199,0.0,0.0,0.0,0.0,0.0,0.0,11,8.045,38.95,0.8844249436219238
2022-07-07,0.0,0.0,0.17149025716706293,,,0.0,0.0,1.01835,0.0,0.0,0.0,0.0,0.0,0.0,11,8.06,38.95,0.9061686797270092
2022-07-08,0.0,0.0,0.1795331146818069,,,0.0,0.0,0.9207000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.07,38.95,0.9757478684696427
2022-07-09,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-10,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-11,0.0,0.0,0.15655196956009965,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,8,8.09,38.8,
2022-07-12,1.0,0.0,0.14302783435166327,,,0.0,0.0,0.8138,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,38.8,1.0697457145490292
2022-07-13,1.0,0.0,0.15622854946322176,,,0.0,0.0,1.0024000000000002,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,38.8,0.9256456379688747
2022-07-14,0.0,0.0,0.14911463187325255,,,0.0,0.0,0.9268000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.09,38.8,1.049693906452309
2022-07-15,1.0,0.0,0.14969021065675342,,,0.0,0.0,0.9995999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,38.8,1.0063425370148062
2022-07-16,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-17,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-18,1.0,0.0,0.14375339489407932,,,0.0,0.0,0.8652,0.0,,0.0,0.0,0.0,1.0,10,8.15,39.05,1.1346682125520111
2022-07-19,1.0,0.0,0.15582438034007276,,,0.0,0.0,0.8883,0.0,0.0,0.0,0.0,0.0,1.0,11,8.129999999999999,39.05,1.0436347517730498
2022-07-20,1.0,0.0,0.15096309729893112,,,0.0,0.0,0.9072,0.0,0.0,0.0,0.0,0.0,1.0,11,8.125,39.05,1.047782600308642
2022-07-21,1.0,0.0,0.14001972494657827,,,0.0,0.0,0.8652,0.0,0.0,0.0,0.0,0.0,1.0,11,8.125,39.05,1.098361650485437
2022-07-22,1.0,0.0,0.15167171607877084,,,0.0,0.0,0.9492,0.0,0.0,0.0,0.0,0.0,1.0,11,8.145,39.05,0.9817826854193005
2022-07-23,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-24,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-25,1.0,0.0,0.14045569345246178,,,0.0,0.0,0.8178,0.0,,0.0,0.0,0.0,1.0,10,8.165,39.65000000000001,1.0681481566397653
2022-07-26,1.0,0.0,0.14603693142493288,,,0.0,0.0,1.0110000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.135000000000002,39.7,0.9007112388724036
2022-07-27,1.0,0.0,0.14752926949925796,,,0.0,0.0,0.9171249999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,8.12,39.7,0.9952464222434239
2022-07-28,1.0,0.0,0.14965838255709502,,,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,1.0,11,8.12,39.7,0.9483475407747197
2022-07-29,1.0,0.0,0.14957914743415693,,,0.0,0.0,0.9839999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,8.13,39.7,0.9487093495934961
2022-07-30,,,,,,,,,0.0,,,,,0.0,1,,,
2022-07-31,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-01,1.0,0.0,0.16336196516015092,,,0.0,0.0,0.8610000000000001,0.0,,0.0,0.0,0.0,1.0,10,8.1,39.75,1.0592421602787456
2022-08-02,1.0,0.0,0.16993517237637995,,,0.0,0.0,0.8910000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,39.75,0.9944534231200899
2022-08-03,0.0,0.0,0.1757008833049871,,,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,11,8.08,39.75,0.9942694444444443
2022-08-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-05,0.0,0.0,0.17212583103616022,,,0.0,0.0,0.894,0.0,,0.0,0.0,0.0,0.0,10,8.065000000000001,39.75,0.9999519015659953
2022-08-06,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-07,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-08,0.0,1.0,0.144423584469295,,,0.0,0.0,0.87,0.0,,0.0,0.0,0.0,1.0,10,8.059999999999999,40.0,1.0103517241379312
2022-08-09,0.0,1.0,0.14370720573850668,,,0.0,0.0,0.942,0.0,0.0,0.0,0.0,0.0,1.0,11,8.05,40.0,0.9322561040339704
2022-08-10,0.0,1.0,0.1718961656484118,,,0.0,0.0,1.062,0.0,0.0,0.0,0.0,0.0,1.0,11,8.04,40.0,0.8141355932203388
2022-08-11,0.0,1.0,0.15588243320688808,,,0.0,0.0,0.915,0.0,0.0,0.0,0.0,0.0,1.0,11,8.035,40.0,0.9581056010928963
2022-08-12,0.0,1.0,0.18466375068343358,,,0.0,0.0,1.13715,0.0,0.0,0.0,0.0,0.0,1.0,11,8.055,40.0,0.7679409048938135
2022-08-13,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-14,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-15,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-16,1.0,1.0,0.16852284457000055,,,0.0,0.0,0.68175,0.0,,0.0,0.0,0.0,1.0,10,8.125,40.0,1.0649490282361571
2022-08-17,1.0,,0.14738678808037298,,,0.0,0.0,0.5838,0.0,,0.0,0.0,0.0,1.0,9,8.11,,1.1611404804727645
2022-08-18,1.0,,0.16102234652341263,,,0.0,0.0,0.729,0.0,,0.0,0.0,0.0,1.0,9,8.105,,0.9267438271604939
2022-08-19,1.0,,0.16837860665340706,,,0.0,0.0,0.7584000000000001,0.0,,0.0,0.0,0.0,1.0,9,8.14,,0.9269254351265821
2022-08-20,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-21,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-22,0.0,1.0,0.024751826699178883,,,0.0,0.0,0.81345,0.0,,0.0,0.0,0.0,1.0,10,8.09,40.25,0.9085185014444648
2022-08-23,1.0,1.0,0.17116918237258202,,,0.0,0.0,0.82875,0.0,0.0,0.0,0.0,0.0,1.0,11,8.11,40.25,0.8943162895927603
2022-08-24,1.0,1.0,0.15059531955658959,,,0.0,0.0,0.7599,0.0,0.0,0.0,0.0,0.0,1.0,11,8.115,40.25,0.9783269180155282
2022-08-25,1.0,1.0,0.13601219343217402,,,0.0,0.0,0.752675,0.0,0.0,0.0,0.0,0.0,1.0,11,8.11,40.25,0.9832005845816593
2022-08-26,1.0,1.0,0.13701101664798665,,,0.0,0.0,0.78795,0.0,0.0,0.0,0.0,0.0,1.0,11,8.125,40.25,0.9607991465194491
2022-08-27,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-28,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-29,,,,,,,,,0.0,,,,,0.0,1,,,
2022-08-30,0.0,1.0,0.17264598146951088,,,0.0,0.0,0.9129,0.0,,0.0,0.0,0.0,1.0,10,8.094999999999999,40.45,0.9008614716836453
2022-08-31,0.0,1.0,0.1833546178300682,,,0.0,0.0,1.0760999999999998,0.0,0.0,0.0,0.0,0.0,1.0,11,8.09,40.45,0.7475242194034012
2022-09-01,1.0,1.0,0.16512090096058296,,,0.0,0.0,0.9792000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.120000000000001,40.45,0.8180351307189541
2022-09-02,1.0,1.0,0.15975629481856904,,,0.0,0.0,0.8934749999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,8.14,40.45,0.8498827611292986
2022-09-03,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-05,1.0,0.0,0.1299094457869719,,,0.0,0.0,0.8088,0.0,,0.0,0.0,0.0,1.0,10,8.175,39.84999999999999,0.885945072947577
2022-09-06,1.0,0.0,0.1445921112206035,,,0.0,0.0,0.8472000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.195,39.84999999999999,0.8402775318696882
2022-09-07,1.0,0.0,0.13354277042677246,,,0.0,0.0,0.8615999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,8.190000000000001,39.84999999999999,0.7863640320334263
2022-09-08,0.0,0.0,0.12666560913705585,,,0.0,0.0,0.7223999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,8.055,39.84999999999999,0.9107142857142857
2022-09-09,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-10,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-11,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-12,0.0,0.0,0.13652742559722408,,,0.0,0.0,0.6936,0.0,,0.0,0.0,0.0,0.0,10,7.655,39.8,0.9464613970588236
2022-09-13,0.0,0.0,0.14278756392564332,,,0.0,0.0,0.7487999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.66,39.8,0.8574532585470086
2022-09-14,0.0,0.0,0.13256919820785576,,,0.0,0.0,0.7296000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.675000000000001,39.65000000000001,0.9524643640350874
2022-09-15,0.0,0.0,0.13885787652115664,,,0.0,0.0,0.6792,0.0,0.0,0.0,0.0,0.0,0.0,11,7.665,39.65000000000001,1.0741215768551238
2022-09-16,0.0,0.0,0.1425577691469446,,,0.0,0.0,0.7512000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.685,39.65000000000001,1.0171904952076678
2022-09-17,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-18,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-19,0.0,0.0,0.14785806524058168,,,0.0,0.0,0.78,0.0,,0.0,0.0,0.0,0.0,10,7.755,39.4,1.0839307692307696
2022-09-20,0.0,0.0,0.14589794192275163,,,0.0,0.0,0.7392000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.77,39.4,1.139876217532467
2022-09-21,0.0,0.0,0.14513918030493775,,,0.0,0.0,0.8088,0.0,0.0,0.0,0.0,0.0,0.0,11,7.779999999999999,39.4,1.0151307492581605
2022-09-22,0.0,0.0,0.13856605468530683,,,0.0,0.0,0.7656000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.81,39.3,1.0360829741379312
2022-09-23,0.0,0.0,0.1521271172038747,,,0.0,0.0,0.8472000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.8,39.3,0.8880509324834751
2022-09-24,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-25,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-26,0.0,0.0,0.14883019297546535,,,0.0,0.0,0.7464,0.0,,0.0,0.0,0.0,0.0,10,7.79,39.0,0.9921267919346195
2022-09-27,0.0,0.0,0.14048706667040328,,,0.0,0.0,0.7607999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.805,39.0,0.9593796825709779
2022-09-28,0.0,0.0,0.14961832061068703,,,0.0,0.0,0.8064,0.0,0.0,0.0,0.0,0.0,0.0,11,7.815,39.0,0.9297381882440476
2022-09-29,,,,,,,,,0.0,,,,,0.0,1,,,
2022-09-30,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-01,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-02,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-03,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-05,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-06,0.0,1.0,0.14328705675269002,,,0.0,0.0,0.804,0.0,,0.0,0.0,0.0,1.0,10,7.81,35.7,0.9157182835820894
2022-10-07,0.0,1.0,0.14216174670500156,,,0.0,0.0,0.7896000000000002,0.0,0.0,0.0,0.0,0.0,1.0,11,7.82,35.7,0.9095067914133736
2022-10-08,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-09,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-10,0.0,1.0,0.14922061667994083,,,0.0,0.0,0.804,0.0,,0.0,0.0,0.0,1.0,10,7.84,35.55,0.9193032493781094
2022-10-11,0.0,1.0,0.14220826557505747,,,0.0,0.0,0.8351999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,7.845,35.55,0.9016405501676245
2022-10-12,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-13,0.0,1.0,0.1624334819502373,,,0.0,0.0,0.8784000000000001,0.0,,0.0,0.0,0.0,1.0,10,7.75,35.55,0.867331369535519
2022-10-14,0.0,1.0,0.1536468827355938,,,0.0,0.0,0.8208,0.0,0.0,0.0,0.0,0.0,1.0,11,7.77,35.5,0.9250310672514623
2022-10-15,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-16,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-17,0.0,1.0,0.145906962043502,,,0.0,0.0,0.816,0.0,,0.0,0.0,0.0,1.0,10,7.765,35.25,0.9369592524509804
2022-10-18,0.0,1.0,0.14456158249730772,,,0.0,0.0,0.756,0.0,0.0,0.0,0.0,0.0,1.0,11,7.78,35.25,0.9759046792328041
2022-10-19,0.0,1.0,0.14482154958210977,,,0.0,0.0,0.7415999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,7.79,35.15,0.9996898597626754
2022-10-20,0.0,1.0,0.14088586030664396,,,0.0,0.0,0.8208,0.0,0.0,0.0,0.0,0.0,1.0,11,7.775,35.15,0.8808543494152045
2022-10-21,0.0,1.0,0.14380300340912291,,,0.0,0.0,0.8015999999999999,0.0,0.0,0.0,0.0,0.0,1.0,11,7.765,35.15,0.9263614957584833
2022-10-22,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-23,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-24,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-25,0.0,1.0,0.15639011929672003,,,0.0,0.0,0.8064,0.0,,0.0,0.0,0.0,1.0,10,8.094999999999999,34.6,0.9148500279017856
2022-10-26,0.0,1.0,0.16636787378988885,,,0.0,0.0,0.8976000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.025,34.6,0.8227579099821747
2022-10-27,0.0,1.0,0.17565236744004897,,,0.0,0.0,0.8976000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.004999999999999,34.75,0.8129303141711229
2022-10-28,0.0,1.0,0.16438928004898004,,,0.0,0.0,0.8136,0.0,0.0,0.0,0.0,0.0,1.0,11,8.030000000000001,34.8,0.8677462051376598
2022-10-29,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-30,,,,,,,,,0.0,,,,,0.0,1,,,
2022-10-31,0.0,1.0,0.14584249890013198,,,0.0,0.0,0.7680000000000001,0.0,,0.0,0.0,0.0,1.0,10,8.045,34.85,1.0121891276041666
2022-11-01,0.0,1.0,0.140640502700915,,,0.0,0.0,0.8771000000000001,0.0,0.0,0.0,0.0,0.0,1.0,11,8.045,34.85,0.8978682590354574
2022-11-02,0.0,1.0,0.15984361910080983,,,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,11,8.04,34.75,0.8266977272727274
2022-11-03,0.0,1.0,0.13826384142173617,,,0.0,0.0,0.93585,0.0,0.0,0.0,0.0,0.0,1.0,11,8.059999999999999,34.75,0.9080742106106748
2022-11-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-05,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-06,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-07,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-08,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-09,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-10,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-11,0.0,2.0,0.1666294891813518,,,0.0,0.0,0.82875,0.0,,0.0,0.0,0.0,2.0,10,8.059999999999999,34.0,0.9212160633484163
2022-11-12,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-13,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-14,1.0,2.0,0.16502807065589484,,,0.0,0.0,0.8058,0.0,,0.0,0.0,0.0,2.0,10,8.115,33.9,1.0435999937949865
2022-11-15,1.0,2.0,0.16648856007672283,,,0.0,0.0,0.7567,0.0,0.0,0.0,0.0,0.0,2.0,11,8.120000000000001,33.9,1.019727765296683
2022-11-16,0.0,2.0,0.18641163914166947,,,0.0,0.0,0.82175,0.0,0.0,0.0,0.0,0.0,2.0,11,8.09,33.8,0.9823573927593551
2022-11-17,1.0,2.0,0.1693685176431332,,,0.0,0.0,0.8877999999999999,0.0,0.0,0.0,0.0,0.0,2.0,11,8.105,33.7,0.8665353260869565
2022-11-18,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-19,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-20,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-21,1.0,2.0,0.1421910786345294,,,0.0,0.0,0.8465999999999999,0.0,,0.0,0.0,0.0,2.0,10,8.115,33.7,0.9867861150484292
2022-11-22,1.0,2.0,0.14535421084108086,,,0.0,0.0,0.8925,0.0,0.0,0.0,0.0,0.0,2.0,11,8.120000000000001,33.65,0.9568404761904764
2022-11-23,1.0,2.0,0.1530313896397639,,,0.0,0.0,0.92055,0.0,0.0,0.0,0.0,0.0,2.0,11,8.105,33.65,0.9672250285155616
2022-11-24,1.0,2.0,0.15060042770192467,,,0.0,0.0,0.87465,0.0,0.0,0.0,0.0,0.0,2.0,11,8.115,33.7,1.0091665952095121
2022-11-25,1.0,2.0,0.15772102586300185,,,0.0,0.0,0.83895,0.0,0.0,0.0,0.0,0.0,2.0,11,8.129999999999999,33.6,1.0442347577328805
2022-11-26,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-27,,,,,,,,,0.0,,,,,0.0,1,,,
2022-11-28,1.0,2.0,0.15351238534629538,,,0.0,0.0,0.7701,0.0,,0.0,0.0,0.0,2.0,10,8.105,33.6,1.2188741721854304
2022-11-29,1.0,2.0,0.15898553924274203,,,0.0,0.0,0.73185,0.0,0.0,0.0,0.0,0.0,2.0,11,8.100000000000001,33.6,1.209876511580242
2022-11-30,,,,,,,,,0.0,,,,,0.0,1,,,
2022-12-01,1.0,2.0,0.17330243466607104,,,0.0,0.0,0.7759125,0.0,,0.0,0.0,0.0,2.0,10,8.120000000000001,33.55,1.0952658966056095
2022-12-02,1.0,2.0,0.1674562079982373,,,0.0,0.0,0.7854000000000001,0.0,0.0,0.0,0.0,0.0,2.0,11,8.135,33.5,1.084199134199134
2022-12-03,,,,,,,,,0.0,,,,,0.0,1,,,
2022-12-04,,,,,,,,,0.0,,,,,0.0,1,,,
2022-12-05,1.0,2.0,0.15777789809951812,,,0.0,0.0,0.711425,0.0,,0.0,0.0,0.0,2.0,10,8.215,33.45,1.2129897740450504
2022-12-06,,,,,,,,,0.0,,,,,0.0,1,,,
2022-12-07,1.0,2.0,0.18183761825859213,,,0.0,1.0,0.7175999999999999,0.0,,0.0,0.0,0.0,2.0,10,8.205,33.45,1.2386632525083614
